time,epochTime,throughput(kbyts/sec),numofrequests(hits/sec),peaks
01/May/1998:06:06:19,893995579,47.512,15,
01/May/1998:06:06:20,893995580,12.719,10,
01/May/1998:06:06:21,893995581,31.652,9,
01/May/1998:06:06:22,893995582,3.133,9,
01/May/1998:06:06:23,893995583,20.72,4,
01/May/1998:06:06:24,893995584,14.586,7,
01/May/1998:06:06:25,893995585,2046.134,15,
01/May/1998:06:06:26,893995586,15.908,10,
01/May/1998:06:06:27,893995587,4.772,3,
01/May/1998:06:06:28,893995588,52.084,10,
01/May/1998:06:06:29,893995589,5.771,9,
01/May/1998:06:06:30,893995590,46.097,10,
01/May/1998:06:06:31,893995591,60.178,12,
01/May/1998:06:06:32,893995592,30.815,14,
01/May/1998:06:06:33,893995593,12.889,6,
01/May/1998:06:06:34,893995594,118.787,11,
01/May/1998:06:06:35,893995595,0.327,2,
01/May/1998:06:06:36,893995596,13.292,10,
01/May/1998:06:06:37,893995597,10.273,3,
01/May/1998:06:06:38,893995598,2.046,2,
01/May/1998:06:06:39,893995599,63.402,4,
01/May/1998:06:06:40,893995600,26.541,4,
01/May/1998:06:06:41,893995601,40.319,5,
01/May/1998:06:06:42,893995602,2.407,2,
01/May/1998:06:06:43,893995603,15.625,8,
01/May/1998:06:06:44,893995604,4.943,4,
01/May/1998:06:06:45,893995605,0.143,1,
01/May/1998:06:06:47,893995607,43.267,6,
01/May/1998:06:06:48,893995608,4.324,3,
01/May/1998:06:06:49,893995609,0.042,1,
01/May/1998:06:06:50,893995610,2.597,4,
01/May/1998:06:06:51,893995611,23.017,8,
01/May/1998:06:06:52,893995612,19.823,10,
01/May/1998:06:06:53,893995613,21.903,14,
01/May/1998:06:06:54,893995614,27.618,7,
01/May/1998:06:06:55,893995615,2.87,6,
01/May/1998:06:06:56,893995616,21.818,7,
01/May/1998:06:06:57,893995617,6.969,9,
01/May/1998:06:06:58,893995618,56.7,7,
01/May/1998:06:06:59,893995619,1.595,5,
01/May/1998:06:07:00,893995620,27.448,11,
01/May/1998:06:07:01,893995621,18.082,8,
01/May/1998:06:07:02,893995622,32.582,6,
01/May/1998:06:07:03,893995623,4.691,2,
01/May/1998:06:07:04,893995624,18.419,10,
01/May/1998:06:07:05,893995625,13.119,13,
01/May/1998:06:07:06,893995626,11.732,5,
01/May/1998:06:07:07,893995627,26.123,9,
01/May/1998:06:07:08,893995628,15.962,9,
01/May/1998:06:07:09,893995629,17.357,12,
01/May/1998:06:07:10,893995630,2.178,5,
01/May/1998:06:07:11,893995631,3.457,8,
01/May/1998:06:07:12,893995632,5.87,10,
01/May/1998:06:07:13,893995633,7.925,11,
01/May/1998:06:07:14,893995634,46.495,16,
01/May/1998:06:07:15,893995635,31.639,11,
01/May/1998:06:07:16,893995636,16.779,11,
01/May/1998:06:07:17,893995637,15.998,9,
01/May/1998:06:07:18,893995638,52.305,13,
01/May/1998:06:07:19,893995639,39.603,7,
01/May/1998:06:07:20,893995640,5.69,5,
01/May/1998:06:07:21,893995641,7.735,5,
01/May/1998:06:07:22,893995642,36.889,11,
01/May/1998:06:07:23,893995643,3.291,6,
01/May/1998:06:07:24,893995644,2.013,4,
01/May/1998:06:07:25,893995645,24.13,6,
01/May/1998:06:07:26,893995646,2.409,6,
01/May/1998:06:07:27,893995647,3.954,5,
01/May/1998:06:07:28,893995648,1.081,3,
01/May/1998:06:07:29,893995649,44.502,5,
01/May/1998:06:07:30,893995650,70.443,3,
01/May/1998:06:07:31,893995651,26.071,7,
01/May/1998:06:07:32,893995652,2.455,6,
01/May/1998:06:07:33,893995653,1.619,8,
01/May/1998:06:07:34,893995654,67.787,11,
01/May/1998:06:07:35,893995655,17.145,11,
01/May/1998:06:07:36,893995656,3.71,10,
01/May/1998:06:07:37,893995657,101.021,9,
01/May/1998:06:07:38,893995658,58.748,11,
01/May/1998:06:07:39,893995659,4.765,8,
01/May/1998:06:07:40,893995660,28.673,12,
01/May/1998:06:07:41,893995661,12.503,12,
01/May/1998:06:07:42,893995662,49.404,8,
01/May/1998:06:07:43,893995663,30.805,16,
01/May/1998:06:07:44,893995664,65.365,16,
01/May/1998:06:07:45,893995665,4.916,3,
01/May/1998:06:07:46,893995666,22.274,9,
01/May/1998:06:07:47,893995667,13.353,9,
01/May/1998:06:07:48,893995668,11.412,11,
01/May/1998:06:07:49,893995669,2.615,5,
01/May/1998:06:07:50,893995670,29.056,9,
01/May/1998:06:07:51,893995671,1.984,5,
01/May/1998:06:07:52,893995672,43.121,8,
01/May/1998:06:07:53,893995673,37.452,7,
01/May/1998:06:07:54,893995674,1.489,3,
01/May/1998:06:07:55,893995675,32.211,6,
01/May/1998:06:07:56,893995676,24.9,2,
01/May/1998:06:07:57,893995677,6.014,7,
01/May/1998:06:07:58,893995678,0.518,4,
01/May/1998:06:07:59,893995679,9.416,6,
01/May/1998:06:08:00,893995680,73.69,8,
01/May/1998:06:08:01,893995681,68.205,6,
01/May/1998:06:08:02,893995682,36.691,20,
01/May/1998:06:08:03,893995683,9.37,6,
01/May/1998:06:08:04,893995684,60.013,9,
01/May/1998:06:08:05,893995685,45.615,9,
01/May/1998:06:08:06,893995686,3.997,5,
01/May/1998:06:08:07,893995687,3.891,6,
01/May/1998:06:08:08,893995688,10.976,2,
01/May/1998:06:08:09,893995689,78.243,9,
01/May/1998:06:08:10,893995690,51.361,11,
01/May/1998:06:08:11,893995691,25.733,8,
01/May/1998:06:08:12,893995692,36.447,9,
01/May/1998:06:08:13,893995693,2.1,5,
01/May/1998:06:08:14,893995694,121.163,26,
01/May/1998:06:08:15,893995695,35.948,6,
01/May/1998:06:08:16,893995696,46.239,10,
01/May/1998:06:08:17,893995697,2.281,3,
01/May/1998:06:08:18,893995698,9.086,4,
01/May/1998:06:08:19,893995699,0.0,1,
01/May/1998:06:08:20,893995700,14.211,5,
01/May/1998:06:08:21,893995701,27.754,4,
01/May/1998:06:08:22,893995702,9.008,7,
01/May/1998:06:08:23,893995703,52.183,11,
01/May/1998:06:08:24,893995704,19.716,3,
01/May/1998:06:08:25,893995705,7.02,6,
01/May/1998:06:08:26,893995706,3.171,2,
01/May/1998:06:08:27,893995707,40.748,6,
01/May/1998:06:08:28,893995708,11.596,8,
01/May/1998:06:08:29,893995709,4.67,3,
01/May/1998:06:08:30,893995710,73.446,6,
01/May/1998:06:08:31,893995711,89.749,7,
01/May/1998:06:08:32,893995712,16.661,15,
01/May/1998:06:08:33,893995713,92.564,11,
01/May/1998:06:08:34,893995714,16.223,3,
01/May/1998:06:08:35,893995715,3.032,2,
01/May/1998:06:08:36,893995716,109.913,9,
01/May/1998:06:08:37,893995717,1.251,1,
01/May/1998:06:08:38,893995718,32.645,5,
01/May/1998:06:08:39,893995719,7.067,5,
01/May/1998:06:08:40,893995720,6.899,4,
01/May/1998:06:08:41,893995721,0.646,4,
01/May/1998:06:08:42,893995722,37.576,3,
01/May/1998:06:08:43,893995723,38.422,4,
01/May/1998:06:08:44,893995724,10.901,4,
01/May/1998:06:08:45,893995725,88.14,9,
01/May/1998:06:08:46,893995726,7.771,7,
01/May/1998:06:08:47,893995727,92.055,21,
01/May/1998:06:08:48,893995728,11.102,11,
01/May/1998:06:08:49,893995729,44.193,10,
01/May/1998:06:08:50,893995730,15.32,10,
01/May/1998:06:08:51,893995731,26.551,3,
01/May/1998:06:08:52,893995732,3.257,4,
01/May/1998:06:08:53,893995733,6.881,6,
01/May/1998:06:08:54,893995734,26.739,10,
01/May/1998:06:08:55,893995735,39.457,6,
01/May/1998:06:08:56,893995736,16.819,4,
01/May/1998:06:08:57,893995737,29.764,6,
01/May/1998:06:08:58,893995738,93.586,9,
01/May/1998:06:08:59,893995739,10.453,4,
01/May/1998:06:09:00,893995740,49.929,8,
01/May/1998:06:09:01,893995741,51.516,7,
01/May/1998:06:09:02,893995742,1.056,2,
01/May/1998:06:09:03,893995743,33.12,10,
01/May/1998:06:09:04,893995744,2.178,3,
01/May/1998:06:09:05,893995745,0.269,4,
01/May/1998:06:09:06,893995746,0.327,10,
01/May/1998:06:09:07,893995747,34.02,7,
01/May/1998:06:09:08,893995748,9.439,3,
01/May/1998:06:09:09,893995749,109.928,4,
01/May/1998:06:09:10,893995750,3.709,5,
01/May/1998:06:09:11,893995751,7.549,4,
01/May/1998:06:09:12,893995752,0.914,1,
01/May/1998:06:09:13,893995753,30.865,14,
01/May/1998:06:09:14,893995754,72.797,13,
01/May/1998:06:09:15,893995755,16.42,9,
01/May/1998:06:09:16,893995756,10.665,6,
01/May/1998:06:09:17,893995757,22.785,7,
01/May/1998:06:09:18,893995758,102.52,6,
01/May/1998:06:09:19,893995759,79.065,14,
01/May/1998:06:09:20,893995760,32.668,9,
01/May/1998:06:09:21,893995761,52.159,9,
01/May/1998:06:09:22,893995762,0.259,1,
01/May/1998:06:09:23,893995763,39.269,7,
01/May/1998:06:09:24,893995764,15.583,7,
01/May/1998:06:09:25,893995765,2.244,4,
01/May/1998:06:09:26,893995766,40.742,12,
01/May/1998:06:09:27,893995767,2.398,6,
01/May/1998:06:09:28,893995768,25.725,14,
01/May/1998:06:09:29,893995769,112.602,8,
01/May/1998:06:09:30,893995770,18.325,6,
01/May/1998:06:09:31,893995771,55.323,13,
01/May/1998:06:09:32,893995772,6.698,6,
01/May/1998:06:09:33,893995773,72.151,5,
01/May/1998:06:09:34,893995774,11.377,6,
01/May/1998:06:09:35,893995775,91.004,5,
01/May/1998:06:09:36,893995776,34.277,5,
01/May/1998:06:09:37,893995777,44.371,14,
01/May/1998:06:09:38,893995778,3.506,10,
01/May/1998:06:09:39,893995779,22.533,6,
01/May/1998:06:09:40,893995780,14.447,3,
01/May/1998:06:09:41,893995781,23.852,5,
01/May/1998:06:09:42,893995782,3.445,4,
01/May/1998:06:09:43,893995783,19.179,12,
01/May/1998:06:09:44,893995784,12.352,4,
01/May/1998:06:09:45,893995785,33.965,10,
01/May/1998:06:09:46,893995786,63.104,3,
01/May/1998:06:09:47,893995787,84.658,11,
01/May/1998:06:09:48,893995788,44.875,11,
01/May/1998:06:09:49,893995789,62.212,3,
01/May/1998:06:09:50,893995790,29.077,10,
01/May/1998:06:09:51,893995791,18.243,5,
01/May/1998:06:09:52,893995792,1.832,1,
01/May/1998:06:09:53,893995793,4.474,5,
01/May/1998:06:09:54,893995794,14.239,8,
01/May/1998:06:09:55,893995795,57.154,6,
01/May/1998:06:09:56,893995796,6.301,7,
01/May/1998:06:09:57,893995797,7.553,5,
01/May/1998:06:09:58,893995798,50.262,7,
01/May/1998:06:09:59,893995799,37.912,5,
01/May/1998:06:10:00,893995800,50.505,7,
01/May/1998:06:10:01,893995801,23.59,7,
01/May/1998:06:10:02,893995802,1.119,2,
01/May/1998:06:10:03,893995803,27.649,16,
01/May/1998:06:10:04,893995804,29.762,5,
01/May/1998:06:10:05,893995805,6.812,5,
01/May/1998:06:10:06,893995806,5.264,7,
01/May/1998:06:10:07,893995807,3.023,5,
01/May/1998:06:10:08,893995808,26.497,10,
01/May/1998:06:10:09,893995809,23.156,12,
01/May/1998:06:10:10,893995810,9.097,7,
01/May/1998:06:10:11,893995811,40.977,22,
01/May/1998:06:10:12,893995812,55.806,18,
01/May/1998:06:10:13,893995813,17.439,5,
01/May/1998:06:10:14,893995814,9.422,8,
01/May/1998:06:10:15,893995815,18.865,10,
01/May/1998:06:10:16,893995816,76.351,15,
01/May/1998:06:10:17,893995817,31.672,9,
01/May/1998:06:10:18,893995818,26.243,12,
01/May/1998:06:10:19,893995819,4.329,6,
01/May/1998:06:10:20,893995820,5.61,9,
01/May/1998:06:10:21,893995821,30.185,6,
01/May/1998:06:10:22,893995822,79.725,13,
01/May/1998:06:10:23,893995823,18.697,2,
01/May/1998:06:10:24,893995824,8.299,7,
01/May/1998:06:10:25,893995825,20.929,1,
01/May/1998:06:10:26,893995826,0.138,3,
01/May/1998:06:10:27,893995827,11.533,3,
01/May/1998:06:10:28,893995828,48.825,10,
01/May/1998:06:10:29,893995829,8.219,4,
01/May/1998:06:10:30,893995830,18.533,8,
01/May/1998:06:10:31,893995831,46.532,7,
01/May/1998:06:10:32,893995832,22.07,7,
01/May/1998:06:10:33,893995833,0.0,4,
01/May/1998:06:10:34,893995834,0.042,5,
01/May/1998:06:10:35,893995835,14.656,6,
01/May/1998:06:10:36,893995836,22.083,5,
01/May/1998:06:10:37,893995837,81.856,12,
01/May/1998:06:10:38,893995838,25.273,11,
01/May/1998:06:10:39,893995839,32.972,13,
01/May/1998:06:10:40,893995840,23.261,8,
01/May/1998:06:10:41,893995841,18.075,6,
01/May/1998:06:10:42,893995842,5.426,11,
01/May/1998:06:10:43,893995843,2.52,3,
01/May/1998:06:10:44,893995844,97.58,17,
01/May/1998:06:10:45,893995845,9.832,13,
01/May/1998:06:10:46,893995846,10.504,5,
01/May/1998:06:10:47,893995847,14.803,6,
01/May/1998:06:10:48,893995848,31.074,8,
01/May/1998:06:10:49,893995849,15.529,2,
01/May/1998:06:10:50,893995850,43.118,4,
01/May/1998:06:10:51,893995851,38.309,9,
01/May/1998:06:10:52,893995852,13.587,8,
01/May/1998:06:10:53,893995853,26.092,9,
01/May/1998:06:10:54,893995854,34.235,10,
01/May/1998:06:10:55,893995855,6.082,5,
01/May/1998:06:10:56,893995856,14.304,3,
01/May/1998:06:10:57,893995857,44.266,5,
01/May/1998:06:10:58,893995858,12.582,5,
01/May/1998:06:10:59,893995859,54.562,6,
01/May/1998:06:11:00,893995860,61.863,7,
01/May/1998:06:11:01,893995861,3.311,6,
01/May/1998:06:11:02,893995862,87.565,10,
01/May/1998:06:11:03,893995863,34.339,6,
01/May/1998:06:11:04,893995864,10.391,11,
01/May/1998:06:11:05,893995865,238.044,20,
01/May/1998:06:11:06,893995866,17.386,12,
01/May/1998:06:11:07,893995867,23.631,8,
01/May/1998:06:11:08,893995868,31.709,10,
01/May/1998:06:11:09,893995869,73.564,14,
01/May/1998:06:11:10,893995870,21.837,9,
01/May/1998:06:11:11,893995871,8.708,9,
01/May/1998:06:11:12,893995872,63.933,10,
01/May/1998:06:11:13,893995873,65.157,4,
01/May/1998:06:11:14,893995874,130.663,16,
01/May/1998:06:11:15,893995875,21.162,9,
01/May/1998:06:11:16,893995876,25.945,4,
01/May/1998:06:11:17,893995877,39.715,12,
01/May/1998:06:11:18,893995878,2.348,4,
01/May/1998:06:11:19,893995879,26.948,7,
01/May/1998:06:11:20,893995880,8.328,8,
01/May/1998:06:11:21,893995881,8.485,11,
01/May/1998:06:11:22,893995882,19.153,9,
01/May/1998:06:11:23,893995883,23.975,6,
01/May/1998:06:11:24,893995884,106.513,15,
01/May/1998:06:11:25,893995885,196.824,27,
01/May/1998:06:11:26,893995886,84.273,8,
01/May/1998:06:11:27,893995887,13.961,14,
01/May/1998:06:11:28,893995888,1539.772,22,
01/May/1998:06:11:29,893995889,69.744,14,
01/May/1998:06:11:30,893995890,30.244,15,
01/May/1998:06:11:31,893995891,48.324,15,
01/May/1998:06:11:32,893995892,27.581,10,
01/May/1998:06:11:33,893995893,125.026,14,
01/May/1998:06:11:34,893995894,47.152,15,
01/May/1998:06:11:35,893995895,18.84,11,
01/May/1998:06:11:36,893995896,102.829,19,
01/May/1998:06:11:37,893995897,50.113,17,
01/May/1998:06:11:38,893995898,54.036,15,
01/May/1998:06:11:39,893995899,12.496,7,
01/May/1998:06:11:40,893995900,31.55,11,
01/May/1998:06:11:41,893995901,28.633,12,
01/May/1998:06:11:42,893995902,144.828,14,
01/May/1998:06:11:43,893995903,73.552,8,
01/May/1998:06:11:44,893995904,40.444,8,
01/May/1998:06:11:45,893995905,10.552,11,
01/May/1998:06:11:46,893995906,29.453,12,
01/May/1998:06:11:47,893995907,28.747,14,
01/May/1998:06:11:48,893995908,73.92,4,
01/May/1998:06:11:49,893995909,33.848,5,
01/May/1998:06:11:50,893995910,15.971,6,
01/May/1998:06:11:51,893995911,23.34,5,
01/May/1998:06:11:52,893995912,12.563,6,
01/May/1998:06:11:53,893995913,1.689,3,
01/May/1998:06:11:54,893995914,25.915,14,
01/May/1998:06:11:55,893995915,29.317,5,
01/May/1998:06:11:56,893995916,106.178,11,
01/May/1998:06:11:57,893995917,86.458,14,
01/May/1998:06:11:58,893995918,4.987,9,
01/May/1998:06:11:59,893995919,62.0,13,
01/May/1998:06:12:00,893995920,21.894,6,
01/May/1998:06:12:01,893995921,49.161,16,
01/May/1998:06:12:02,893995922,30.578,9,
01/May/1998:06:12:03,893995923,4.871,3,
01/May/1998:06:12:04,893995924,57.62,9,
01/May/1998:06:12:05,893995925,31.963,5,
01/May/1998:06:12:06,893995926,66.001,7,
01/May/1998:06:12:07,893995927,7.054,4,
01/May/1998:06:12:08,893995928,11.831,4,
01/May/1998:06:12:09,893995929,62.835,14,
01/May/1998:06:12:10,893995930,16.0,8,
01/May/1998:06:12:11,893995931,8.088,5,
01/May/1998:06:12:12,893995932,5.774,5,
01/May/1998:06:12:13,893995933,2.713,6,
01/May/1998:06:12:14,893995934,44.276,8,
01/May/1998:06:12:15,893995935,14.037,9,
01/May/1998:06:12:16,893995936,61.972,12,
01/May/1998:06:12:17,893995937,6.022,9,
01/May/1998:06:12:18,893995938,33.635,12,
01/May/1998:06:12:19,893995939,22.734,12,
01/May/1998:06:12:20,893995940,90.345,12,
01/May/1998:06:12:21,893995941,4.429,7,
01/May/1998:06:12:22,893995942,53.361,14,
01/May/1998:06:12:23,893995943,4.341,2,
01/May/1998:06:12:24,893995944,49.622,17,
01/May/1998:06:12:25,893995945,21.839,11,
01/May/1998:06:12:26,893995946,33.615,21,
01/May/1998:06:12:27,893995947,2.728,8,
01/May/1998:06:12:28,893995948,14.387,15,
01/May/1998:06:12:29,893995949,22.89,7,
01/May/1998:06:12:30,893995950,5.328,8,
01/May/1998:06:12:31,893995951,12.471,9,
01/May/1998:06:12:32,893995952,12.125,10,
01/May/1998:06:12:33,893995953,61.643,6,
01/May/1998:06:12:34,893995954,16.603,9,
01/May/1998:06:12:35,893995955,10.405,12,
01/May/1998:06:12:36,893995956,16.943,8,
01/May/1998:06:12:37,893995957,5.56,7,
01/May/1998:06:12:38,893995958,7.363,5,
01/May/1998:06:12:39,893995959,6.675,7,
01/May/1998:06:12:40,893995960,8.022,6,
01/May/1998:06:12:41,893995961,17.861,6,
01/May/1998:06:12:42,893995962,7.529,3,
01/May/1998:06:12:43,893995963,39.091,4,
01/May/1998:06:12:44,893995964,47.177,17,
01/May/1998:06:12:45,893995965,31.464,10,
01/May/1998:06:12:46,893995966,95.425,18,
01/May/1998:06:12:47,893995967,18.408,10,
01/May/1998:06:12:48,893995968,1288.998,6,
01/May/1998:06:12:49,893995969,16.477,4,
01/May/1998:06:12:50,893995970,31.107,15,
01/May/1998:06:12:51,893995971,56.938,8,
01/May/1998:06:12:52,893995972,4.583,8,
01/May/1998:06:12:53,893995973,29.7,7,
01/May/1998:06:12:54,893995974,63.489,11,
01/May/1998:06:12:55,893995975,7.291,6,
01/May/1998:06:12:56,893995976,61.366,20,
01/May/1998:06:12:57,893995977,82.947,19,
01/May/1998:06:12:58,893995978,29.967,14,
01/May/1998:06:12:59,893995979,6.19,7,
01/May/1998:06:13:00,893995980,4.917,8,
01/May/1998:06:13:01,893995981,48.782,11,
01/May/1998:06:13:02,893995982,26.438,8,
01/May/1998:06:13:03,893995983,4.054,5,
01/May/1998:06:13:04,893995984,2.174,6,
01/May/1998:06:13:05,893995985,6.655,9,
01/May/1998:06:13:06,893995986,33.079,15,
01/May/1998:06:13:07,893995987,8.916,12,
01/May/1998:06:13:08,893995988,12.054,8,
01/May/1998:06:13:09,893995989,9.768,11,
01/May/1998:06:13:10,893995990,9.768,10,
01/May/1998:06:13:11,893995991,21.992,15,
01/May/1998:06:13:12,893995992,4.72,5,
01/May/1998:06:13:13,893995993,63.006,8,
01/May/1998:06:13:14,893995994,15.929,9,
01/May/1998:06:13:15,893995995,2.884,5,
01/May/1998:06:13:16,893995996,1243.7,5,
01/May/1998:06:13:17,893995997,1.129,3,
01/May/1998:06:13:18,893995998,1686.734,6,
01/May/1998:06:13:19,893995999,5.906,5,
01/May/1998:06:13:20,893996000,14.993,11,
01/May/1998:06:13:21,893996001,5.589,7,
01/May/1998:06:13:22,893996002,50.532,5,
01/May/1998:06:13:23,893996003,16.514,14,
01/May/1998:06:13:24,893996004,2.591,8,
01/May/1998:06:13:25,893996005,6.221,10,
01/May/1998:06:13:26,893996006,23.783,13,
01/May/1998:06:13:27,893996007,12.601,15,
01/May/1998:06:13:28,893996008,21.869,6,
01/May/1998:06:13:29,893996009,47.093,3,
01/May/1998:06:13:30,893996010,12.62,7,
01/May/1998:06:13:31,893996011,61.772,3,
01/May/1998:06:13:32,893996012,16.067,8,
01/May/1998:06:13:33,893996013,3.269,9,
01/May/1998:06:13:34,893996014,44.517,11,
01/May/1998:06:13:35,893996015,27.19,8,
01/May/1998:06:13:36,893996016,14.144,6,
01/May/1998:06:13:37,893996017,47.722,6,
01/May/1998:06:13:38,893996018,0.669,1,
01/May/1998:06:13:39,893996019,27.083,6,
01/May/1998:06:13:40,893996020,2.68,4,
01/May/1998:06:13:41,893996021,22.774,6,
01/May/1998:06:13:42,893996022,4.748,6,
01/May/1998:06:13:43,893996023,20.339,9,
01/May/1998:06:13:44,893996024,80.316,12,
01/May/1998:06:13:45,893996025,22.506,11,
01/May/1998:06:13:46,893996026,23.512,5,
01/May/1998:06:13:47,893996027,9.271,4,
01/May/1998:06:13:48,893996028,3.097,4,
01/May/1998:06:13:49,893996029,51.262,5,
01/May/1998:06:13:50,893996030,9.614,7,
01/May/1998:06:13:51,893996031,3.397,3,
01/May/1998:06:13:52,893996032,36.615,7,
01/May/1998:06:13:53,893996033,12.133,4,
01/May/1998:06:13:54,893996034,85.613,6,
01/May/1998:06:13:55,893996035,27.43,7,
01/May/1998:06:13:56,893996036,56.726,8,
01/May/1998:06:13:57,893996037,9.355,6,
01/May/1998:06:13:58,893996038,47.492,11,
01/May/1998:06:13:59,893996039,6.87,8,
01/May/1998:06:14:00,893996040,74.53,7,
01/May/1998:06:14:01,893996041,60.712,14,
01/May/1998:06:14:02,893996042,16.165,9,
01/May/1998:06:14:03,893996043,24.767,18,
01/May/1998:06:14:04,893996044,66.27,12,
01/May/1998:06:14:05,893996045,51.79,8,
01/May/1998:06:14:06,893996046,12.018,9,
01/May/1998:06:14:07,893996047,52.997,12,
01/May/1998:06:14:08,893996048,66.334,9,
01/May/1998:06:14:09,893996049,46.123,12,
01/May/1998:06:14:10,893996050,21.281,9,
01/May/1998:06:14:11,893996051,4.179,14,
01/May/1998:06:14:12,893996052,45.231,13,
01/May/1998:06:14:13,893996053,6.854,9,
01/May/1998:06:14:14,893996054,78.814,14,
01/May/1998:06:14:15,893996055,14.437,5,
01/May/1998:06:14:16,893996056,102.717,12,
01/May/1998:06:14:17,893996057,23.008,11,
01/May/1998:06:14:18,893996058,2.862,3,
01/May/1998:06:14:19,893996059,4.448,9,
01/May/1998:06:14:20,893996060,15.445,7,
01/May/1998:06:14:21,893996061,40.47,8,
01/May/1998:06:14:22,893996062,4.617,6,
01/May/1998:06:14:23,893996063,18.823,8,
01/May/1998:06:14:24,893996064,18.803,9,
01/May/1998:06:14:25,893996065,37.983,12,
01/May/1998:06:14:26,893996066,3.034,10,
01/May/1998:06:14:27,893996067,79.002,11,
01/May/1998:06:14:28,893996068,10.257,9,
01/May/1998:06:14:29,893996069,1.883,3,
01/May/1998:06:14:30,893996070,2.323,6,
01/May/1998:06:14:31,893996071,3.456,3,
01/May/1998:06:14:32,893996072,6.311,14,
01/May/1998:06:14:33,893996073,28.356,12,
01/May/1998:06:14:34,893996074,15.384,13,
01/May/1998:06:14:35,893996075,4.349,8,
01/May/1998:06:14:36,893996076,72.025,6,
01/May/1998:06:14:37,893996077,4.213,7,
01/May/1998:06:14:38,893996078,23.921,6,
01/May/1998:06:14:39,893996079,27.248,7,
01/May/1998:06:14:40,893996080,11.743,9,
01/May/1998:06:14:41,893996081,1.146,2,
01/May/1998:06:14:42,893996082,83.418,11,
01/May/1998:06:14:43,893996083,40.195,12,
01/May/1998:06:14:44,893996084,70.402,6,
01/May/1998:06:14:45,893996085,0.499,1,
01/May/1998:06:14:46,893996086,8.347,5,
01/May/1998:06:14:47,893996087,67.107,6,
01/May/1998:06:14:48,893996088,45.485,6,
01/May/1998:06:14:49,893996089,56.903,6,
01/May/1998:06:14:50,893996090,14.797,4,
01/May/1998:06:14:51,893996091,29.4,5,
01/May/1998:06:14:52,893996092,51.764,7,
01/May/1998:06:14:53,893996093,10.979,3,
01/May/1998:06:14:54,893996094,20.723,11,
01/May/1998:06:14:55,893996095,121.251,11,
